Activity,Timestamp,Case ID
a_12,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:33,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:54:26,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:16,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:23,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:24,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:25,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 12:54:13,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:04,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:54:09,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:04,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:54:00,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:05,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:54:18,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:05,"33 [a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:06:59,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:07:00,"182 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:52:59,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:52:59,"21 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:03:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:03:35,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 13:03:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:03:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:03:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:03:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:04:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:03:43,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:04:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:00,"142 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:57:00,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:57:19,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 12:57:56,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:57:57,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:57:00,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:57:20,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:57:25,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:58:00,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:58:00,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:57:14,"72 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:52:59,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:52:59,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:52:59,"16 [a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:00:00,"101 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:09:00,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:09:00,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:09:00,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:08:59,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:08:59,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:09:00,"201 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:01:00,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:01:00,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:01:00,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:01:00,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:00:59,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:01:00,"114 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:10:59,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:11:00,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:59,"224 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:12:59,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:00,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:13:00,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:13:00,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:12:59,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:00,"240 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:14:00,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:14:00,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:13:59,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:14:00,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:14:00,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:59,"251 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:05:00,"157 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:52:00,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:51:59,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:52:00,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:52:00,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:52:00,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:52:00,"3 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:08:00,"195 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:15:00,"265 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:56:00,"51 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:59,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:00,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:54:00,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:54:00,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:59,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:00,"30 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:55:00,"43 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:15:00,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:15:00,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:15:00,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:15:25,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:15:53,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:16:00,"272 [a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:52:59,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:52:59,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:53:00,"17 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:00,"144 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:58:59,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:59:00,"83 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 13:13:59,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:13:59,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:59,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 13:13:59,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:14:00,"255 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 12:56:00,"52 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:10:59,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
