Activity,Timestamp,Case ID
l,2000-01-01 00:30:00,324
e,2000-01-01 00:30:00,324
t,2000-01-01 00:30:00,325
c,2000-01-01 00:30:00,325
e,2000-01-01 00:30:00,325
g,2000-01-01 00:30:00,325
i,2000-01-01 00:30:00,325
p,2000-01-01 00:30:00,325
r,2000-01-01 00:30:00,325
u,2000-01-01 00:30:00,325
i,2000-01-01 00:30:00,325
j,2000-01-01 00:30:00,325
t,2000-01-01 00:30:00,326
c,2000-01-01 00:30:00,326
e,2000-01-01 00:30:00,326
g,2000-01-01 00:30:00,326
i,2000-01-01 00:30:00,326
p,2000-01-01 00:30:00,326
r,2000-01-01 00:30:00,326
u,2000-01-01 00:30:00,326
i,2000-01-01 00:30:00,326
j,2000-01-01 00:30:00,326
a,2000-01-01 00:30:00,327
c,2000-01-01 00:30:00,327
g,2000-01-01 00:30:00,327
i,2000-01-01 00:30:00,327
p,2000-01-01 00:30:00,327
r,2000-01-01 00:30:00,327
u,2000-01-01 00:30:00,327
i,2000-01-01 00:30:00,327
j,2000-01-01 00:30:00,327
f,2000-01-01 00:30:00,328
c,2000-01-01 00:30:00,328
g,2000-01-01 00:30:00,328
l,2000-01-01 00:30:00,328
w,2000-01-01 00:30:00,328
p,2000-01-01 00:30:00,328
e,2000-01-01 00:30:00,328
f,2000-01-01 00:30:00,329
c,2000-01-01 00:31:00,329
g,2000-01-01 00:31:00,329
p,2000-01-01 00:31:00,329
i,2000-01-01 00:31:00,329
u,2000-01-01 00:31:00,329
i,2000-01-01 00:31:00,329
r,2000-01-01 00:31:00,329
j,2000-01-01 00:31:00,329
c,2000-01-01 00:31:00,33
g,2000-01-01 00:31:00,33
f,2000-01-01 00:31:00,33
p,2000-01-01 00:31:00,33
i,2000-01-01 00:31:00,33
i,2000-01-01 00:31:00,33
r,2000-01-01 00:31:00,33
u,2000-01-01 00:31:00,33
j,2000-01-01 00:31:00,33
c,2000-01-01 00:31:00,330
o,2000-01-01 00:31:00,330
g,2000-01-01 00:31:00,330
p,2000-01-01 00:31:00,330
i,2000-01-01 00:31:00,330
t,2000-01-01 00:31:00,330
j,2000-01-01 00:31:00,330
c,2000-01-01 00:31:00,331
a,2000-01-01 00:31:00,331
g,2000-01-01 00:31:00,331
i,2000-01-01 00:31:00,331
p,2000-01-01 00:31:00,331
t,2000-01-01 00:31:00,331
j,2000-01-01 00:31:00,331
c,2000-01-01 00:31:00,332
g,2000-01-01 00:31:00,332
a,2000-01-01 00:31:00,332
o,2000-01-01 00:31:00,332
p,2000-01-01 00:31:00,332
i,2000-01-01 00:31:00,332
k,2000-01-01 00:31:00,332
j,2000-01-01 00:31:00,332
c,2000-01-01 00:31:00,333
o,2000-01-01 00:31:00,333
a,2000-01-01 00:31:00,333
g,2000-01-01 00:31:00,333
p,2000-01-01 00:31:00,333
i,2000-01-01 00:31:00,333
t,2000-01-01 00:31:00,333
j,2000-01-01 00:31:00,333
t,2000-01-01 00:31:00,334
c,2000-01-01 00:31:00,334
g,2000-01-01 00:31:00,334
e,2000-01-01 00:31:00,334
i,2000-01-01 00:31:00,334
p,2000-01-01 00:31:00,334
r,2000-01-01 00:31:00,334
i,2000-01-01 00:31:00,334
u,2000-01-01 00:31:00,334
j,2000-01-01 00:31:00,334
f,2000-01-01 00:31:00,335
c,2000-01-01 00:31:00,335
g,2000-01-01 00:31:00,335
i,2000-01-01 00:32:00,335
p,2000-01-01 00:32:00,335
i,2000-01-01 00:32:00,335
r,2000-01-01 00:32:00,335
u,2000-01-01 00:32:00,335
j,2000-01-01 00:32:00,335
c,2000-01-01 00:32:00,336
o,2000-01-01 00:32:00,336
g,2000-01-01 00:32:00,336
q,2000-01-01 00:32:00,336
l,2000-01-01 00:32:00,336
o,2000-01-01 00:32:00,337
c,2000-01-01 00:32:00,337
g,2000-01-01 00:32:00,337
i,2000-01-01 00:32:00,337
p,2000-01-01 00:32:00,337
n,2000-01-01 00:32:00,337
j,2000-01-01 00:32:00,337
c,2000-01-01 00:32:00,338
g,2000-01-01 00:32:00,338
f,2000-01-01 00:32:00,338
p,2000-01-01 00:32:00,338
i,2000-01-01 00:32:00,338
k,2000-01-01 00:32:00,338
j,2000-01-01 00:32:00,338
t,2000-01-01 00:32:00,339
c,2000-01-01 00:32:00,339
e,2000-01-01 00:32:00,339
g,2000-01-01 00:32:00,339
l,2000-01-01 00:32:00,339
q,2000-01-01 00:32:00,339
e,2000-01-01 00:32:00,34
t,2000-01-01 00:32:00,34
c,2000-01-01 00:32:00,34
g,2000-01-01 00:32:00,34
l,2000-01-01 00:32:00,34
w,2000-01-01 00:32:00,34
t,2000-01-01 00:32:00,340
e,2000-01-01 00:32:00,340
c,2000-01-01 00:32:00,340
g,2000-01-01 00:32:00,340
h,2000-01-01 00:32:00,340
l,2000-01-01 00:32:00,340
c,2000-01-01 00:32:00,341
f,2000-01-01 00:32:00,341
g,2000-01-01 00:32:00,341
p,2000-01-01 00:32:00,341
i,2000-01-01 00:32:00,341
k,2000-01-01 00:32:00,341
j,2000-01-01 00:32:00,341
f,2000-01-01 00:32:00,342
c,2000-01-01 00:32:00,342
g,2000-01-01 00:32:00,342
q,2000-01-01 00:32:00,342
l,2000-01-01 00:32:00,342
t,2000-01-01 00:32:00,343
c,2000-01-01 00:32:00,343
e,2000-01-01 00:32:00,343
g,2000-01-01 00:32:00,343
p,2000-01-01 00:32:00,343
u,2000-01-01 00:33:00,343
e,2000-01-01 00:33:00,343
w,2000-01-01 00:33:00,343
o,2000-01-01 00:33:00,344
c,2000-01-01 00:33:00,344
g,2000-01-01 00:33:00,344
i,2000-01-01 00:33:00,344
p,2000-01-01 00:33:00,344
n,2000-01-01 00:33:00,344
j,2000-01-01 00:33:00,344
f,2000-01-01 00:33:00,345
c,2000-01-01 00:33:00,345
g,2000-01-01 00:33:00,345
p,2000-01-01 00:33:00,345
i,2000-01-01 00:33:00,345
t,2000-01-01 00:33:00,345
j,2000-01-01 00:33:00,345
c,2000-01-01 00:33:00,346
a,2000-01-01 00:33:00,346
o,2000-01-01 00:33:00,346
g,2000-01-01 00:33:00,346
p,2000-01-01 00:33:00,346
h,2000-01-01 00:33:00,346
l,2000-01-01 00:33:00,346
u,2000-01-01 00:33:00,346
c,2000-01-01 00:33:00,347
f,2000-01-01 00:33:00,347
g,2000-01-01 00:33:00,347
i,2000-01-01 00:33:00,347
p,2000-01-01 00:33:00,347
t,2000-01-01 00:33:00,347
j,2000-01-01 00:33:00,347
f,2000-01-01 00:33:00,348
c,2000-01-01 00:33:00,348
g,2000-01-01 00:33:00,348
p,2000-01-01 00:33:00,348
i,2000-01-01 00:33:00,348
u,2000-01-01 00:33:00,348
r,2000-01-01 00:33:00,348
i,2000-01-01 00:33:00,348
j,2000-01-01 00:33:00,348
o,2000-01-01 00:33:00,349
c,2000-01-01 00:33:00,349
g,2000-01-01 00:33:00,349
l,2000-01-01 00:33:00,349
q,2000-01-01 00:33:00,349
p,2000-01-01 00:33:00,349
e,2000-01-01 00:33:00,349
c,2000-01-01 00:33:00,35
f,2000-01-01 00:33:00,35
g,2000-01-01 00:33:00,35
p,2000-01-01 00:33:00,35
i,2000-01-01 00:33:00,35
i,2000-01-01 00:33:00,35
u,2000-01-01 00:33:00,35
r,2000-01-01 00:33:00,35
j,2000-01-01 00:33:00,35
f,2000-01-01 00:33:00,350
c,2000-01-01 00:33:00,350
g,2000-01-01 00:33:00,350
i,2000-01-01 00:34:00,350
p,2000-01-01 00:34:00,350
t,2000-01-01 00:34:00,350
j,2000-01-01 00:34:00,350
e,2000-01-01 00:34:00,351
t,2000-01-01 00:34:00,351
c,2000-01-01 00:34:00,351
g,2000-01-01 00:34:00,351
w,2000-01-01 00:34:00,351
l,2000-01-01 00:34:00,351
e,2000-01-01 00:34:00,352
c,2000-01-01 00:34:00,352
t,2000-01-01 00:34:00,352
g,2000-01-01 00:34:00,352
i,2000-01-01 00:34:00,352
p,2000-01-01 00:34:00,352
k,2000-01-01 00:34:00,352
j,2000-01-01 00:34:00,352
e,2000-01-01 00:34:00,353
c,2000-01-01 00:34:00,353
t,2000-01-01 00:34:00,353
g,2000-01-01 00:34:00,353
p,2000-01-01 00:34:00,353
h,2000-01-01 00:34:00,353
l,2000-01-01 00:34:00,353
u,2000-01-01 00:34:00,353
e,2000-01-01 00:34:00,353
e,2000-01-01 00:34:00,354
c,2000-01-01 00:34:00,354
t,2000-01-01 00:34:00,354
g,2000-01-01 00:34:00,354
p,2000-01-01 00:34:00,354
q,2000-01-01 00:34:00,354
e,2000-01-01 00:34:00,354
c,2000-01-01 00:34:00,355
g,2000-01-01 00:34:00,355
f,2000-01-01 00:34:00,355
l,2000-01-01 00:34:00,355
q,2000-01-01 00:34:00,355
t,2000-01-01 00:34:00,356
c,2000-01-01 00:34:00,356
e,2000-01-01 00:34:00,356
g,2000-01-01 00:34:00,356
p,2000-01-01 00:34:00,356
i,2000-01-01 00:34:00,356
t,2000-01-01 00:34:00,356
j,2000-01-01 00:34:00,356
c,2000-01-01 00:34:00,357
f,2000-01-01 00:34:00,357
g,2000-01-01 00:34:00,357
p,2000-01-01 00:34:00,357
i,2000-01-01 00:34:00,357
t,2000-01-01 00:34:00,357
j,2000-01-01 00:34:00,357
c,2000-01-01 00:34:00,358
f,2000-01-01 00:34:00,358
g,2000-01-01 00:34:00,358
i,2000-01-01 00:34:00,358
p,2000-01-01 00:34:00,358
i,2000-01-01 00:34:00,358
u,2000-01-01 00:35:00,358
r,2000-01-01 00:35:00,358
j,2000-01-01 00:35:00,358
c,2000-01-01 00:35:00,359
f,2000-01-01 00:35:00,359
g,2000-01-01 00:35:00,359
p,2000-01-01 00:35:00,359
i,2000-01-01 00:35:00,359
t,2000-01-01 00:35:00,359
j,2000-01-01 00:35:00,359
f,2000-01-01 00:35:00,36
c,2000-01-01 00:35:00,36
g,2000-01-01 00:35:00,36
p,2000-01-01 00:35:00,36
i,2000-01-01 00:35:00,36
t,2000-01-01 00:35:00,36
j,2000-01-01 00:35:00,36
c,2000-01-01 00:35:00,360
a,2000-01-01 00:35:00,360
g,2000-01-01 00:35:00,360
l,2000-01-01 00:35:00,360
w,2000-01-01 00:35:00,360
c,2000-01-01 00:35:00,361
e,2000-01-01 00:35:00,361
t,2000-01-01 00:35:00,361
g,2000-01-01 00:35:00,361
i,2000-01-01 00:35:00,361
p,2000-01-01 00:35:00,361
t,2000-01-01 00:35:00,361
j,2000-01-01 00:35:00,361
c,2000-01-01 00:35:00,362
a,2000-01-01 00:35:00,362
g,2000-01-01 00:35:00,362
p,2000-01-01 00:35:00,362
i,2000-01-01 00:35:00,362
t,2000-01-01 00:35:00,362
j,2000-01-01 00:35:00,362
e,2000-01-01 00:35:00,363
t,2000-01-01 00:35:00,363
c,2000-01-01 00:35:00,363
g,2000-01-01 00:35:00,363
i,2000-01-01 00:35:00,363
p,2000-01-01 00:35:00,363
k,2000-01-01 00:35:00,363
j,2000-01-01 00:35:00,363
f,2000-01-01 00:35:00,364
c,2000-01-01 00:35:00,364
g,2000-01-01 00:35:00,364
w,2000-01-01 00:35:00,364
l,2000-01-01 00:35:00,364
t,2000-01-01 00:35:00,365
c,2000-01-01 00:35:00,365
e,2000-01-01 00:35:00,365
g,2000-01-01 00:35:00,365
q,2000-01-01 00:35:00,365
p,2000-01-01 00:35:00,365
l,2000-01-01 00:35:00,365
e,2000-01-01 00:35:00,365
u,2000-01-01 00:35:00,365
c,2000-01-01 00:35:00,366
g,2000-01-01 00:36:00,366
t,2000-01-01 00:36:00,366
e,2000-01-01 00:36:00,366
p,2000-01-01 00:36:00,366
i,2000-01-01 00:36:00,366
n,2000-01-01 00:36:00,366
j,2000-01-01 00:36:00,366
a,2000-01-01 00:36:00,367
o,2000-01-01 00:36:00,367
c,2000-01-01 00:36:00,367
g,2000-01-01 00:36:00,367
i,2000-01-01 00:36:00,367
p,2000-01-01 00:36:00,367
t,2000-01-01 00:36:00,367
j,2000-01-01 00:36:00,367
t,2000-01-01 00:36:00,368
c,2000-01-01 00:36:00,368
e,2000-01-01 00:36:00,368
g,2000-01-01 00:36:00,368
i,2000-01-01 00:36:00,368
p,2000-01-01 00:36:00,368
n,2000-01-01 00:36:00,368
j,2000-01-01 00:36:00,368
f,2000-01-01 00:36:00,369
c,2000-01-01 00:36:00,369
g,2000-01-01 00:36:00,369
p,2000-01-01 00:36:00,369
i,2000-01-01 00:36:00,369
i,2000-01-01 00:36:00,369
r,2000-01-01 00:36:00,369
u,2000-01-01 00:36:00,369
j,2000-01-01 00:36:00,369
c,2000-01-01 00:36:00,37
f,2000-01-01 00:36:00,37
g,2000-01-01 00:36:00,37
q,2000-01-01 00:36:00,37
l,2000-01-01 00:36:00,37
p,2000-01-01 00:36:00,37
u,2000-01-01 00:36:00,37
e,2000-01-01 00:36:00,37
c,2000-01-01 00:36:00,370
g,2000-01-01 00:36:00,370
a,2000-01-01 00:36:00,370
p,2000-01-01 00:36:00,370
i,2000-01-01 00:36:00,370
k,2000-01-01 00:36:00,370
j,2000-01-01 00:36:00,370
c,2000-01-01 00:36:00,371
o,2000-01-01 00:36:00,371
g,2000-01-01 00:36:00,371
i,2000-01-01 00:36:00,371
p,2000-01-01 00:36:00,371
t,2000-01-01 00:36:00,371
j,2000-01-01 00:36:00,371
c,2000-01-01 00:36:00,372
f,2000-01-01 00:36:00,372
g,2000-01-01 00:36:00,372
i,2000-01-01 00:36:00,372
p,2000-01-01 00:36:00,372
r,2000-01-01 00:36:00,372
i,2000-01-01 00:37:00,372
u,2000-01-01 00:37:00,372
j,2000-01-01 00:37:00,372
c,2000-01-01 00:37:00,373
o,2000-01-01 00:37:00,373
a,2000-01-01 00:37:00,373
g,2000-01-01 00:37:00,373
p,2000-01-01 00:37:00,373
i,2000-01-01 00:37:00,373
t,2000-01-01 00:37:00,373
j,2000-01-01 00:37:00,373
a,2000-01-01 00:37:00,374
o,2000-01-01 00:37:00,374
c,2000-01-01 00:37:00,374
g,2000-01-01 00:37:00,374
p,2000-01-01 00:37:00,374
i,2000-01-01 00:37:00,374
k,2000-01-01 00:37:00,374
j,2000-01-01 00:37:00,374
c,2000-01-01 00:37:00,375
t,2000-01-01 00:37:00,375
e,2000-01-01 00:37:00,375
g,2000-01-01 00:37:00,375
p,2000-01-01 00:37:00,375
i,2000-01-01 00:37:00,375
t,2000-01-01 00:37:00,375
j,2000-01-01 00:37:00,375
c,2000-01-01 00:37:00,376
g,2000-01-01 00:37:00,376
o,2000-01-01 00:37:00,376
p,2000-01-01 00:37:00,376
i,2000-01-01 00:37:00,376
n,2000-01-01 00:37:00,376
j,2000-01-01 00:37:00,376
c,2000-01-01 00:37:00,377
e,2000-01-01 00:37:00,377
t,2000-01-01 00:37:00,377
g,2000-01-01 00:37:00,377
p,2000-01-01 00:37:00,377
i,2000-01-01 00:37:00,377
n,2000-01-01 00:37:00,377
j,2000-01-01 00:37:00,377
f,2000-01-01 00:37:00,378
c,2000-01-01 00:37:00,378
g,2000-01-01 00:37:00,378
q,2000-01-01 00:37:00,378
l,2000-01-01 00:37:00,378
c,2000-01-01 00:37:00,379
t,2000-01-01 00:37:00,379
e,2000-01-01 00:37:00,379
g,2000-01-01 00:37:00,379
p,2000-01-01 00:37:00,379
i,2000-01-01 00:37:00,379
r,2000-01-01 00:37:00,379
u,2000-01-01 00:37:00,379
i,2000-01-01 00:37:00,379
j,2000-01-01 00:37:00,379
c,2000-01-01 00:37:00,38
f,2000-01-01 00:37:00,38
g,2000-01-01 00:37:00,38
p,2000-01-01 00:38:00,38
i,2000-01-01 00:38:00,38
t,2000-01-01 00:38:00,38
j,2000-01-01 00:38:00,38
f,2000-01-01 00:38:00,380
c,2000-01-01 00:38:00,380
g,2000-01-01 00:38:00,380
i,2000-01-01 00:38:00,380
p,2000-01-01 00:38:00,380
n,2000-01-01 00:38:00,380
j,2000-01-01 00:38:00,380
c,2000-01-01 00:38:00,381
f,2000-01-01 00:38:00,381
g,2000-01-01 00:38:00,381
p,2000-01-01 00:38:00,381
i,2000-01-01 00:38:00,381
r,2000-01-01 00:38:00,381
i,2000-01-01 00:38:00,381
u,2000-01-01 00:38:00,381
j,2000-01-01 00:38:00,381
f,2000-01-01 00:38:00,382
c,2000-01-01 00:38:00,382
g,2000-01-01 00:38:00,382
p,2000-01-01 00:38:00,382
i,2000-01-01 00:38:00,382
r,2000-01-01 00:38:00,382
i,2000-01-01 00:38:00,382
u,2000-01-01 00:38:00,382
j,2000-01-01 00:38:00,382
c,2000-01-01 00:38:00,383
t,2000-01-01 00:38:00,383
e,2000-01-01 00:38:00,383
g,2000-01-01 00:38:00,383
i,2000-01-01 00:38:00,383
p,2000-01-01 00:38:00,383
r,2000-01-01 00:38:00,383
i,2000-01-01 00:38:00,383
u,2000-01-01 00:38:00,383
j,2000-01-01 00:38:00,383
f,2000-01-01 00:38:00,384
c,2000-01-01 00:38:00,384
g,2000-01-01 00:38:00,384
p,2000-01-01 00:38:00,384
i,2000-01-01 00:38:00,384
k,2000-01-01 00:38:00,384
j,2000-01-01 00:38:00,384
f,2000-01-01 00:38:00,385
c,2000-01-01 00:38:00,385
g,2000-01-01 00:38:00,385
i,2000-01-01 00:38:00,385
p,2000-01-01 00:38:00,385
k,2000-01-01 00:38:00,385
j,2000-01-01 00:38:00,385
c,2000-01-01 00:38:00,386
f,2000-01-01 00:38:00,386
g,2000-01-01 00:38:00,386
q,2000-01-01 00:38:00,386
l,2000-01-01 00:38:00,386
c,2000-01-01 00:38:00,387
g,2000-01-01 00:38:00,387
f,2000-01-01 00:39:00,387
p,2000-01-01 00:39:00,387
i,2000-01-01 00:39:00,387
k,2000-01-01 00:39:00,387
j,2000-01-01 00:39:00,387
c,2000-01-01 00:39:00,388
g,2000-01-01 00:39:00,388
t,2000-01-01 00:39:00,388
e,2000-01-01 00:39:00,388
l,2000-01-01 00:39:00,388
p,2000-01-01 00:39:00,388
w,2000-01-01 00:39:00,388
e,2000-01-01 00:39:00,388
u,2000-01-01 00:39:00,388
e,2000-01-01 00:39:00,389
c,2000-01-01 00:39:00,389
t,2000-01-01 00:39:00,389
g,2000-01-01 00:39:00,389
q,2000-01-01 00:39:00,389
p,2000-01-01 00:39:00,389
l,2000-01-01 00:39:00,389
u,2000-01-01 00:39:00,389
e,2000-01-01 00:39:00,389
c,2000-01-01 00:39:00,39
f,2000-01-01 00:39:00,39
g,2000-01-01 00:39:00,39
p,2000-01-01 00:39:00,39
i,2000-01-01 00:39:00,39
t,2000-01-01 00:39:00,39
j,2000-01-01 00:39:00,39
o,2000-01-01 00:39:00,390
c,2000-01-01 00:39:00,390
a,2000-01-01 00:39:00,390
g,2000-01-01 00:39:00,390
w,2000-01-01 00:39:00,390
l,2000-01-01 00:39:00,390
f,2000-01-01 00:39:00,391
c,2000-01-01 00:39:00,391
g,2000-01-01 00:39:00,391
i,2000-01-01 00:39:00,391
p,2000-01-01 00:39:00,391
k,2000-01-01 00:39:00,391
j,2000-01-01 00:39:00,391
c,2000-01-01 00:39:00,392
a,2000-01-01 00:39:00,392
o,2000-01-01 00:39:00,392
g,2000-01-01 00:39:00,392
p,2000-01-01 00:39:00,392
i,2000-01-01 00:39:00,392
r,2000-01-01 00:39:00,392
i,2000-01-01 00:39:00,392
u,2000-01-01 00:39:00,392
j,2000-01-01 00:39:00,392
c,2000-01-01 00:39:00,393
f,2000-01-01 00:39:00,393
g,2000-01-01 00:39:00,393
p,2000-01-01 00:39:00,393
i,2000-01-01 00:39:00,393
i,2000-01-01 00:39:00,393
u,2000-01-01 00:39:00,393
r,2000-01-01 00:40:00,393
j,2000-01-01 00:40:00,393
c,2000-01-01 00:40:00,394
g,2000-01-01 00:40:00,394
f,2000-01-01 00:40:00,394
i,2000-01-01 00:40:00,394
p,2000-01-01 00:40:00,394
k,2000-01-01 00:40:00,394
j,2000-01-01 00:40:00,394
c,2000-01-01 00:40:00,395
g,2000-01-01 00:40:00,395
a,2000-01-01 00:40:00,395
o,2000-01-01 00:40:00,395
p,2000-01-01 00:40:00,395
w,2000-01-01 00:40:00,395
u,2000-01-01 00:40:00,395
c,2000-01-01 00:40:00,396
o,2000-01-01 00:40:00,396
g,2000-01-01 00:40:00,396
p,2000-01-01 00:40:00,396
i,2000-01-01 00:40:00,396
k,2000-01-01 00:40:00,396
j,2000-01-01 00:40:00,396
c,2000-01-01 00:40:00,397
e,2000-01-01 00:40:00,397
t,2000-01-01 00:40:00,397
g,2000-01-01 00:40:00,397
p,2000-01-01 00:40:00,397
i,2000-01-01 00:40:00,397
k,2000-01-01 00:40:00,397
j,2000-01-01 00:40:00,397
a,2000-01-01 00:40:00,398
c,2000-01-01 00:40:00,398
g,2000-01-01 00:40:00,398
i,2000-01-01 00:40:00,398
p,2000-01-01 00:40:00,398
k,2000-01-01 00:40:00,398
j,2000-01-01 00:40:00,398
a,2000-01-01 00:40:00,399
c,2000-01-01 00:40:00,399
g,2000-01-01 00:40:00,399
p,2000-01-01 00:40:00,399
i,2000-01-01 00:40:00,399
t,2000-01-01 00:40:00,399
j,2000-01-01 00:40:00,399
c,2000-01-01 00:40:00,4
g,2000-01-01 00:40:00,4
f,2000-01-01 00:40:00,4
p,2000-01-01 00:40:00,4
i,2000-01-01 00:40:00,4
k,2000-01-01 00:40:00,4
j,2000-01-01 00:40:00,4
o,2000-01-01 00:40:00,40
c,2000-01-01 00:40:00,40
g,2000-01-01 00:40:00,40
p,2000-01-01 00:40:00,40
i,2000-01-01 00:40:00,40
t,2000-01-01 00:40:00,40
j,2000-01-01 00:40:00,40
f,2000-01-01 00:40:00,400
c,2000-01-01 00:41:00,400
g,2000-01-01 00:41:00,400
p,2000-01-01 00:41:00,400
i,2000-01-01 00:41:00,400
n,2000-01-01 00:41:00,400
j,2000-01-01 00:41:00,400
c,2000-01-01 00:41:00,401
f,2000-01-01 00:41:00,401
g,2000-01-01 00:41:00,401
l,2000-01-01 00:41:00,401
p,2000-01-01 00:41:00,401
q,2000-01-01 00:41:00,401
u,2000-01-01 00:41:00,401
a,2000-01-01 00:41:00,402
c,2000-01-01 00:41:00,402
g,2000-01-01 00:41:00,402
q,2000-01-01 00:41:00,402
l,2000-01-01 00:41:00,402
e,2000-01-01 00:41:00,403
c,2000-01-01 00:41:00,403
t,2000-01-01 00:41:00,403
g,2000-01-01 00:41:00,403
i,2000-01-01 00:41:00,403
p,2000-01-01 00:41:00,403
i,2000-01-01 00:41:00,403
u,2000-01-01 00:41:00,403
r,2000-01-01 00:41:00,403
j,2000-01-01 00:41:00,403
o,2000-01-01 00:41:00,404
a,2000-01-01 00:41:00,404
c,2000-01-01 00:41:00,404
g,2000-01-01 00:41:00,404
i,2000-01-01 00:41:00,404
p,2000-01-01 00:41:00,404
t,2000-01-01 00:41:00,404
j,2000-01-01 00:41:00,404
o,2000-01-01 00:41:00,405
c,2000-01-01 00:41:00,405
a,2000-01-01 00:41:00,405
g,2000-01-01 00:41:00,405
w,2000-01-01 00:41:00,405
p,2000-01-01 00:41:00,405
e,2000-01-01 00:41:00,405
u,2000-01-01 00:41:00,405
f,2000-01-01 00:41:00,406
c,2000-01-01 00:41:00,406
g,2000-01-01 00:41:00,406
i,2000-01-01 00:41:00,406
p,2000-01-01 00:41:00,406
t,2000-01-01 00:41:00,406
j,2000-01-01 00:41:00,406
a,2000-01-01 00:41:00,407
c,2000-01-01 00:41:00,407
g,2000-01-01 00:41:00,407
i,2000-01-01 00:41:00,407
p,2000-01-01 00:41:00,407
t,2000-01-01 00:41:00,407
j,2000-01-01 00:41:00,407
a,2000-01-01 00:41:00,408
c,2000-01-01 00:41:00,408
g,2000-01-01 00:42:00,408
l,2000-01-01 00:42:00,408
q,2000-01-01 00:42:00,408
c,2000-01-01 00:42:00,409
f,2000-01-01 00:42:00,409
g,2000-01-01 00:42:00,409
p,2000-01-01 00:42:00,409
i,2000-01-01 00:42:00,409
k,2000-01-01 00:42:00,409
j,2000-01-01 00:42:00,409
e,2000-01-01 00:42:00,41
t,2000-01-01 00:42:00,41
c,2000-01-01 00:42:00,41
g,2000-01-01 00:42:00,41
p,2000-01-01 00:42:00,41
l,2000-01-01 00:42:00,41
h,2000-01-01 00:42:00,41
u,2000-01-01 00:42:00,41
e,2000-01-01 00:42:00,41
e,2000-01-01 00:42:00,410
t,2000-01-01 00:42:00,410
c,2000-01-01 00:42:00,410
g,2000-01-01 00:42:00,410
l,2000-01-01 00:42:00,410
h,2000-01-01 00:42:00,410
f,2000-01-01 00:42:00,411
c,2000-01-01 00:42:00,411
g,2000-01-01 00:42:00,411
i,2000-01-01 00:42:00,411
p,2000-01-01 00:42:00,411
n,2000-01-01 00:42:00,411
j,2000-01-01 00:42:00,411
e,2000-01-01 00:42:00,412
c,2000-01-01 00:42:00,412
t,2000-01-01 00:42:00,412
g,2000-01-01 00:42:00,412
w,2000-01-01 00:42:00,412
l,2000-01-01 00:42:00,412
c,2000-01-01 00:42:00,413
f,2000-01-01 00:42:00,413
g,2000-01-01 00:42:00,413
l,2000-01-01 00:42:00,413
w,2000-01-01 00:42:00,413
o,2000-01-01 00:42:00,414
c,2000-01-01 00:42:00,414
a,2000-01-01 00:42:00,414
g,2000-01-01 00:42:00,414
p,2000-01-01 00:42:00,414
i,2000-01-01 00:42:00,414
n,2000-01-01 00:42:00,414
j,2000-01-01 00:42:00,414
f,2000-01-01 00:42:00,415
c,2000-01-01 00:42:00,415
g,2000-01-01 00:42:00,415
i,2000-01-01 00:42:00,415
p,2000-01-01 00:42:00,415
k,2000-01-01 00:42:00,415
j,2000-01-01 00:42:00,415
c,2000-01-01 00:42:00,416
f,2000-01-01 00:42:00,416
g,2000-01-01 00:43:00,416
p,2000-01-01 00:43:00,416
i,2000-01-01 00:43:00,416
t,2000-01-01 00:43:00,416
j,2000-01-01 00:43:00,416
c,2000-01-01 00:43:00,417
o,2000-01-01 00:43:00,417
a,2000-01-01 00:43:00,417
g,2000-01-01 00:43:00,417
p,2000-01-01 00:43:00,417
i,2000-01-01 00:43:00,417
k,2000-01-01 00:43:00,417
j,2000-01-01 00:43:00,417
f,2000-01-01 00:43:00,418
c,2000-01-01 00:43:00,418
g,2000-01-01 00:43:00,418
p,2000-01-01 00:43:00,418
h,2000-01-01 00:43:00,418
l,2000-01-01 00:43:00,418
e,2000-01-01 00:43:00,418
u,2000-01-01 00:43:00,418
f,2000-01-01 00:43:00,419
c,2000-01-01 00:43:00,419
g,2000-01-01 00:43:00,419
i,2000-01-01 00:43:00,419
p,2000-01-01 00:43:00,419
i,2000-01-01 00:43:00,419
u,2000-01-01 00:43:00,419
r,2000-01-01 00:43:00,419
j,2000-01-01 00:43:00,419
e,2000-01-01 00:43:00,42
c,2000-01-01 00:43:00,42
t,2000-01-01 00:43:00,42
g,2000-01-01 00:43:00,42
p,2000-01-01 00:43:00,42
i,2000-01-01 00:43:00,42
t,2000-01-01 00:43:00,42
j,2000-01-01 00:43:00,42
c,2000-01-01 00:43:00,420
t,2000-01-01 00:43:00,420
e,2000-01-01 00:43:00,420
g,2000-01-01 00:43:00,420
p,2000-01-01 00:43:00,420
q,2000-01-01 00:43:00,420
l,2000-01-01 00:43:00,420
u,2000-01-01 00:43:00,420
c,2000-01-01 00:43:00,421
f,2000-01-01 00:43:00,421
g,2000-01-01 00:43:00,421
l,2000-01-01 00:43:00,421
h,2000-01-01 00:43:00,421
p,2000-01-01 00:43:00,421
e,2000-01-01 00:43:00,421
u,2000-01-01 00:43:00,421
c,2000-01-01 00:43:00,422
e,2000-01-01 00:43:00,422
t,2000-01-01 00:43:00,422
g,2000-01-01 00:43:00,422
i,2000-01-01 00:43:00,422
p,2000-01-01 00:43:00,422
t,2000-01-01 00:44:00,422
j,2000-01-01 00:44:00,422
o,2000-01-01 00:44:00,423
